treatment,pageviews,calls,reservations,business_id,restaurant_type
0,361,32,28,15660,independent
0,355,30,31,15661,independent
0,229,23,23,15662,independent
0,287,30,27,15663,independent
0,175,28,29,15664,independent
0,344,24,32,15665,independent
0,287,22,32,15666,independent
0,300,29,30,15667,independent
0,293,25,34,15668,independent
0,340,28,34,15669,independent
0,257,33,29,15670,independent
0,309,35,32,15671,independent
0,287,29,26,15672,independent
0,309,30,32,15673,independent
0,267,30,32,15674,independent
0,303,22,33,15675,independent
0,273,28,27,15676,independent
0,358,21,34,15677,independent
0,263,28,25,15678,independent
0,320,29,36,15679,independent
0,289,27,30,15680,independent
0,357,31,35,15681,independent
0,298,23,26,15682,independent
0,288,32,35,15683,independent
0,325,34,32,15684,independent
0,326,38,33,15685,independent
0,324,30,26,15686,independent
0,337,33,35,15687,independent
0,251,26,30,15688,independent
0,276,33,30,15689,independent
0,334,31,29,15690,independent
0,311,31,28,15691,independent
0,273,31,29,15692,independent
0,348,29,38,15693,independent
0,298,39,32,15694,independent
0,307,32,29,15695,independent
0,362,37,30,15696,independent
0,331,29,27,15697,independent
0,316,34,32,15698,independent
0,332,34,29,15699,independent
0,342,27,31,15700,independent
0,317,33,24,15701,independent
0,292,33,25,15702,independent
0,283,30,26,15703,independent
0,321,27,26,15704,independent
0,271,29,34,15705,independent
0,279,30,27,15706,independent
0,238,27,27,15707,independent
0,336,32,36,15708,independent
0,228,27,28,15709,independent
0,301,33,27,15710,independent
0,340,26,32,15711,independent
0,380,37,32,15712,independent
0,319,38,29,15713,independent
0,327,37,34,15714,independent
0,255,26,25,15715,independent
0,291,40,34,15716,independent
0,205,23,28,15717,independent
0,266,26,33,15718,independent
0,249,28,25,15719,independent
0,284,28,37,15720,independent
0,293,36,29,15721,independent
0,316,34,27,15722,independent
0,274,26,25,15723,independent
0,252,33,26,15724,independent
0,315,33,30,15725,independent
0,347,32,26,15726,independent
0,239,27,23,15727,independent
0,337,36,34,15728,independent
0,288,26,29,15729,independent
0,250,27,27,15730,independent
0,310,25,33,15731,independent
0,282,30,35,15732,independent
0,303,29,25,15733,independent
0,293,32,29,15734,independent
0,347,23,34,15735,independent
0,338,36,38,15736,independent
0,302,23,31,15737,independent
0,330,36,34,15738,independent
0,299,27,28,15739,independent
0,326,24,33,15740,independent
0,325,33,34,15741,independent
0,380,31,30,15742,independent
0,228,33,25,15743,independent
0,372,24,31,15744,independent
0,303,36,30,15745,independent
0,292,24,26,15746,independent
0,326,32,31,15747,independent
0,238,34,27,15748,independent
0,286,30,18,15749,independent
0,323,27,27,15750,independent
0,358,25,24,15751,independent
0,350,31,29,15752,independent
0,313,29,32,15753,independent
0,364,31,30,15754,independent
0,319,32,27,15755,independent
0,306,32,34,15756,independent
0,276,25,27,15757,independent
0,264,29,39,15758,independent
0,337,29,34,15759,independent
0,280,19,25,15760,independent
0,305,33,30,15761,independent
0,289,32,25,15762,independent
0,287,28,35,15763,independent
0,279,31,25,15764,independent
0,351,32,33,15765,independent
0,317,39,32,15766,independent
0,275,29,28,15767,independent
0,351,29,34,15768,independent
0,271,27,33,15769,independent
0,357,42,30,15770,independent
0,360,34,27,15771,independent
0,302,31,25,15772,independent
0,236,30,29,15773,independent
0,255,32,28,15774,independent
0,383,31,30,15775,independent
0,281,32,35,15776,independent
0,255,32,29,15777,independent
0,345,30,29,15778,independent
0,345,29,31,15779,independent
0,292,30,34,15780,independent
0,316,30,30,15781,independent
0,412,34,41,15782,independent
0,273,28,37,15783,independent
0,295,29,30,15784,independent
0,197,31,23,15785,independent
0,301,29,24,15786,independent
0,302,34,31,15787,independent
0,322,22,31,15788,independent
0,310,28,31,15789,independent
0,301,34,31,15790,independent
0,273,32,36,15791,independent
0,317,28,31,15792,independent
0,300,34,35,15793,independent
0,269,26,28,15794,independent
0,294,32,31,15795,independent
0,316,26,25,15796,independent
0,308,32,32,15797,independent
0,336,28,26,15798,independent
0,304,32,31,15799,independent
0,317,34,21,15800,independent
0,307,36,29,15801,independent
0,340,27,37,15802,independent
0,256,30,26,15803,independent
0,330,31,26,15804,independent
0,299,33,29,15805,independent
0,293,26,32,15806,independent
0,252,32,35,15807,independent
0,258,27,23,15808,independent
0,246,24,23,15809,independent
0,313,29,29,15810,independent
0,349,42,25,15811,independent
0,288,32,28,15812,independent
0,299,23,22,15813,independent
0,252,29,23,15814,independent
0,305,31,29,15815,independent
0,265,17,27,15816,independent
0,280,29,31,15817,independent
0,246,22,27,15818,independent
0,271,27,30,15819,independent
0,336,31,35,15820,independent
0,283,27,28,15821,independent
0,324,37,32,15822,independent
0,310,26,34,15823,independent
0,277,35,26,15824,independent
0,332,30,30,15825,independent
0,362,36,29,15826,independent
0,359,32,29,15827,independent
0,314,28,33,15828,independent
0,389,32,30,15829,independent
0,281,35,33,15830,independent
0,318,27,28,15831,independent
0,285,29,23,15832,independent
0,302,32,29,15833,independent
0,262,29,24,15834,independent
0,245,35,30,15835,independent
0,218,35,25,15836,independent
0,245,24,23,15837,independent
0,283,35,31,15838,independent
0,245,23,29,15839,independent
0,338,31,36,15840,independent
0,310,31,35,15841,independent
0,321,27,33,15842,independent
0,297,24,30,15843,independent
0,264,25,24,15844,independent
0,304,30,30,15845,independent
0,286,30,35,15846,independent
0,208,26,29,15847,independent
0,285,32,32,15848,independent
0,304,27,29,15849,independent
0,328,27,36,15850,independent
0,292,29,29,15851,independent
0,303,37,28,15852,independent
0,303,29,30,15853,independent
0,329,34,35,15854,independent
0,264,28,26,15855,independent
0,320,30,37,15856,independent
0,279,30,29,15857,independent
0,250,26,20,15858,independent
0,369,26,33,15859,independent
0,283,30,32,15860,independent
0,398,26,38,15861,independent
0,277,29,37,15862,independent
0,204,24,29,15863,independent
0,314,32,30,15864,independent
0,224,31,25,15865,independent
0,300,28,27,15866,independent
0,242,31,34,15867,independent
0,343,34,39,15868,independent
0,297,30,30,15869,independent
0,347,31,29,15870,independent
0,257,24,26,15871,independent
0,358,36,31,15872,independent
0,237,30,23,15873,independent
0,281,33,26,15874,independent
0,329,33,33,15875,independent
0,247,25,25,15876,independent
0,365,33,36,15877,independent
0,318,33,31,15878,independent
0,314,35,35,15879,independent
0,338,32,30,15880,independent
0,255,32,33,15881,independent
0,360,36,35,15882,independent
0,259,26,28,15883,independent
0,272,27,28,15884,independent
0,228,28,34,15885,independent
0,285,32,26,15886,independent
0,287,26,24,15887,independent
0,249,29,26,15888,independent
0,218,27,31,15889,independent
0,249,26,25,15890,independent
0,236,26,25,15891,independent
0,309,35,29,15892,independent
0,293,35,33,15893,independent
0,309,27,31,15894,independent
0,315,24,27,15895,independent
0,347,31,25,15896,independent
0,281,29,32,15897,independent
0,259,28,30,15898,independent
0,294,29,34,15899,independent
0,340,25,31,15900,independent
0,277,40,35,15901,independent
0,194,21,25,15902,independent
0,334,30,32,15903,independent
0,351,34,33,15904,independent
0,244,25,25,15905,independent
0,295,27,28,15906,independent
0,320,30,25,15907,independent
0,318,30,28,15908,independent
0,264,21,27,15909,independent
0,323,32,30,15910,independent
0,323,31,33,15911,independent
0,354,36,31,15912,independent
0,332,35,38,15913,independent
0,313,25,31,15914,independent
0,258,31,31,15915,independent
0,267,24,31,15916,independent
0,309,29,36,15917,independent
0,330,25,33,15918,independent
0,302,27,25,15919,independent
0,289,37,30,15920,independent
0,281,28,43,15921,independent
0,270,29,28,15922,independent
0,262,24,31,15923,independent
0,349,26,31,15924,independent
0,340,32,37,15925,independent
0,283,29,28,15926,independent
0,264,31,26,15927,independent
0,223,33,24,15928,independent
0,312,28,35,15929,independent
0,275,27,29,15930,independent
0,320,27,31,15931,independent
0,267,31,33,15932,independent
0,347,30,27,15933,independent
0,348,32,34,15934,independent
0,259,29,30,15935,independent
0,262,26,25,15936,independent
0,267,32,28,15937,independent
0,260,30,32,15938,independent
0,260,26,28,15939,independent
0,278,34,34,15940,independent
0,314,23,29,15941,independent
0,324,25,25,15942,independent
0,328,30,31,15943,independent
0,280,27,32,15944,independent
0,294,34,28,15945,independent
0,245,34,26,15946,independent
0,285,29,29,15947,independent
0,310,35,27,15948,independent
0,277,37,27,15949,independent
0,248,33,34,15950,independent
0,298,33,25,15951,independent
0,315,33,27,15952,independent
0,270,29,33,15953,independent
0,310,28,36,15954,independent
0,385,29,31,15955,independent
0,313,32,26,15956,independent
0,275,29,28,15957,independent
0,345,31,37,15958,independent
0,244,25,36,15959,independent
0,347,40,33,15960,independent
0,331,29,35,15961,independent
0,295,28,30,15962,independent
0,302,33,31,15963,independent
0,368,38,31,15964,independent
0,300,26,35,15965,independent
0,293,27,33,15966,independent
0,355,33,38,15967,independent
0,261,32,23,15968,independent
0,214,29,25,15969,independent
0,298,38,25,15970,independent
0,294,32,32,15971,independent
0,329,35,30,15972,independent
0,275,29,24,15973,independent
0,304,31,28,15974,independent
0,315,33,24,15975,independent
0,254,31,29,15976,independent
0,294,31,28,15977,independent
0,306,31,33,15978,independent
0,371,39,39,15979,independent
0,268,31,30,15980,independent
0,301,29,30,15981,independent
0,322,34,20,15982,independent
0,243,29,24,15983,independent
0,305,34,28,15984,independent
0,314,30,32,15985,independent
0,300,27,30,15986,independent
0,265,36,31,15987,independent
0,276,34,30,15988,independent
0,337,29,28,15989,independent
0,354,34,27,15990,independent
0,340,23,32,15991,independent
0,391,32,32,15992,independent
0,327,29,32,15993,independent
0,302,34,28,15994,independent
0,305,31,29,15995,independent
0,335,31,30,15996,independent
0,320,27,29,15997,independent
0,290,26,37,15998,independent
0,385,32,33,15999,independent
0,302,31,27,16000,independent
0,260,31,28,16001,independent
0,283,31,27,16002,independent
0,308,30,30,16003,independent
0,355,32,30,16004,independent
0,298,28,28,16005,independent
0,294,27,33,16006,independent
0,254,32,23,16007,independent
0,272,30,31,16008,independent
0,275,33,25,16009,independent
0,255,28,24,16010,independent
0,309,34,34,16011,independent
0,269,24,22,16012,independent
0,318,34,32,16013,independent
0,221,28,33,16014,independent
0,338,32,35,16015,independent
0,332,31,27,16016,independent
0,310,33,34,16017,independent
0,278,28,27,16018,independent
0,287,20,32,16019,independent
0,314,22,33,16020,independent
0,304,30,32,16021,independent
0,274,28,24,16022,independent
0,286,28,27,16023,independent
0,327,27,30,16024,independent
0,270,24,26,16025,independent
0,229,24,26,16026,independent
0,307,24,28,16027,independent
0,276,19,33,16028,independent
0,295,29,29,16029,independent
0,282,25,32,16030,independent
0,264,37,30,16031,independent
0,284,26,27,16032,independent
0,281,28,27,16033,independent
0,228,26,29,16034,independent
0,285,27,32,16035,independent
0,282,25,30,16036,independent
0,271,33,25,16037,independent
0,312,38,36,16038,independent
0,349,28,40,16039,independent
0,342,33,37,16040,independent
0,236,23,25,16041,independent
0,360,29,32,16042,independent
0,297,27,23,16043,independent
0,295,32,32,16044,independent
0,327,26,28,16045,independent
0,330,27,29,16046,independent
0,313,28,33,16047,independent
0,289,30,35,16048,independent
0,264,22,31,16049,independent
0,273,29,34,16050,independent
0,332,33,32,16051,independent
0,301,29,27,16052,independent
0,298,28,34,16053,independent
0,294,34,32,16054,independent
0,282,33,28,16055,independent
0,322,35,35,16056,independent
0,269,32,35,16057,independent
0,352,31,30,16058,independent
0,305,24,34,16059,independent
0,346,36,24,16060,independent
0,325,37,30,16061,independent
0,355,35,36,16062,independent
0,332,35,29,16063,independent
0,291,34,34,16064,independent
0,292,38,29,16065,independent
0,380,38,35,16066,independent
0,311,29,29,16067,independent
0,298,32,30,16068,independent
0,243,27,20,16069,independent
0,203,24,23,16070,independent
0,289,32,31,16071,independent
0,320,27,27,16072,independent
0,312,30,34,16073,independent
0,305,29,28,16074,independent
0,346,38,28,16075,independent
0,314,30,35,16076,independent
0,312,29,28,16077,independent
0,280,30,36,16078,independent
0,296,34,25,16079,independent
0,202,27,28,16080,independent
0,294,33,36,16081,independent
0,265,30,32,16082,independent
0,289,31,30,16083,independent
0,272,21,30,16084,independent
0,242,31,30,16085,independent
0,327,30,34,16086,independent
0,361,18,29,16087,independent
0,215,21,25,16088,independent
0,342,28,17,16089,independent
0,193,28,24,16090,independent
0,262,30,21,16091,independent
0,311,34,26,16092,independent
0,309,24,29,16093,independent
0,254,27,32,16094,independent
0,290,28,37,16095,independent
0,282,29,32,16096,independent
0,330,32,25,16097,independent
0,223,28,31,16098,independent
0,384,28,39,16099,independent
0,368,33,34,16100,independent
0,236,29,33,16101,independent
0,334,32,39,16102,independent
0,287,31,19,16103,independent
0,344,34,27,16104,independent
0,373,24,26,16105,independent
0,299,23,30,16106,independent
0,298,25,33,16107,independent
0,293,32,28,16108,independent
0,290,34,26,16109,independent
0,275,29,24,16110,independent
0,297,25,38,16111,independent
0,344,28,27,16112,independent
0,337,27,38,16113,independent
0,292,25,30,16114,independent
0,312,30,32,16115,independent
0,289,27,26,16116,independent
0,257,24,27,16117,independent
0,252,25,27,16118,independent
0,259,21,24,16119,independent
0,237,26,28,16120,independent
0,302,26,30,16121,independent
0,301,29,37,16122,independent
0,277,20,33,16123,independent
0,314,34,30,16124,independent
0,273,32,31,16125,independent
0,283,27,28,16126,independent
0,341,31,33,16127,independent
0,328,34,29,16128,independent
0,307,25,26,16129,independent
0,298,34,35,16130,independent
0,281,29,22,16131,independent
0,275,33,28,16132,independent
0,338,28,32,16133,independent
0,359,26,30,16134,independent
0,290,43,29,16135,independent
0,334,30,30,16136,independent
0,220,28,25,16137,independent
0,310,26,29,16138,independent
0,216,29,26,16139,independent
0,326,34,31,16140,independent
0,283,30,29,16141,independent
0,274,28,28,16142,independent
0,286,35,33,16143,independent
0,315,30,25,16144,independent
0,331,33,33,16145,independent
0,372,30,33,16146,independent
0,263,39,29,16147,independent
0,306,32,26,16148,independent
0,270,32,30,16149,independent
0,342,29,34,16150,independent
0,270,28,31,16151,independent
0,256,26,27,16152,independent
0,257,26,22,16153,independent
0,328,29,32,16154,independent
0,266,30,30,16155,independent
0,339,34,28,16156,independent
0,236,31,29,16157,independent
0,311,31,32,16158,independent
0,349,34,32,16159,independent
0,301,30,28,16160,independent
0,254,28,32,16161,independent
